method,split,seed,mean_success,ci95_success,mean_valid_invariance_retention,ci95_valid_invariance_retention,mean_invalid_invariance_rejection,ci95_invalid_invariance_rejection,mean_action_equivalence_f1,ci95_action_equivalence_f1,mean_false_invariance_acceptance,ci95_false_invariance_acceptance,mean_contact_frame_violation,ci95_contact_frame_violation,mean_affordance_violation,ci95_affordance_violation,mean_temporal_order_violation,ci95_temporal_order_violation,mean_unsafe_action,ci95_unsafe_action,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_observation_equivalence_score,ci95_observation_equivalence_score,mean_action_equivalence_score,ci95_action_equivalence_score,mean_physical_validity_margin,ci95_physical_validity_margin,mean_over_invariance_rate,ci95_over_invariance_rate,mean_regret_to_oracle,ci95_regret_to_oracle,mean_utility,ci95_utility,groups
action_equivalence_invariance_audit_v5,valid_geometric_shift,6,0.808333,0.034428,0.6,0.039241,0.83125,0.03102,0.64375,0.044917,0.035417,0.017134,0.022917,0.012657,0.01875,0.011613,0.008333,0.00801,0.0125,0.00968,0.027083,0.014751,0.177083,0.033049,0.65,0.044103,0.677083,0.038258,0.810417,0.034743,0.025,0.014352,0.122917,0.030609,0.899615,0.027701,80
action_equivalence_invariance_audit_v5,valid_geometric_shift,7,0.808333,0.031348,0.63125,0.045272,0.78125,0.038368,0.6875,0.041652,0.035417,0.016119,0.014583,0.013243,0.008333,0.00801,0.010417,0.008896,0.0125,0.012698,0.0375,0.016411,0.197917,0.032404,0.65,0.047067,0.65625,0.041639,0.764583,0.036612,0.033333,0.016842,0.120833,0.028454,0.901823,0.025952,80
action_equivalence_invariance_audit_v5,valid_geometric_shift,8,0.775,0.033934,0.595833,0.043399,0.8125,0.03255,0.720833,0.032237,0.052083,0.019787,0.010417,0.008896,0.008333,0.009896,0.00625,0.006982,0.00625,0.006982,0.014583,0.010385,0.172917,0.03741,0.652083,0.040758,0.708333,0.036057,0.76875,0.038324,0.016667,0.011026,0.147917,0.03287,0.884094,0.029906,80
action_equivalence_invariance_audit_v5,valid_geometric_shift,9,0.76875,0.036979,0.595833,0.043786,0.810417,0.030052,0.670833,0.042693,0.025,0.014352,0.0125,0.00968,0.016667,0.012464,0.004167,0.005738,0.020833,0.012155,0.025,0.013123,0.235417,0.042183,0.672917,0.042083,0.691667,0.037255,0.785417,0.04117,0.027083,0.013558,0.145833,0.037828,0.868125,0.033584,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,0,0.820833,0.037559,0.639583,0.04168,0.8,0.033584,0.6625,0.040668,0.029167,0.013965,0.008333,0.00801,0.014583,0.0119,0.004167,0.005738,0.004167,0.005738,0.033333,0.016842,0.191667,0.036337,0.6625,0.045377,0.666667,0.045757,0.783333,0.042465,0.008333,0.00801,0.116667,0.035538,0.903177,0.03004,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,1,0.7625,0.03524,0.61875,0.04117,0.76875,0.038324,0.6875,0.041652,0.0375,0.016411,0.00625,0.006982,0.014583,0.013243,0.010417,0.008896,0.002083,0.004083,0.014583,0.010385,0.177083,0.035512,0.68125,0.038632,0.7,0.044409,0.775,0.03815,0.01875,0.015368,0.154167,0.036186,0.864344,0.030844,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,2,0.829167,0.034367,0.608333,0.046525,0.808333,0.039882,0.68125,0.039066,0.025,0.013123,0.0125,0.00968,0.010417,0.008896,0.010417,0.008896,0.008333,0.00801,0.025,0.014352,0.204167,0.037198,0.64375,0.040986,0.69375,0.042878,0.747917,0.039837,0.01875,0.012986,0.085417,0.029628,0.91474,0.026628,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,3,0.783333,0.039584,0.627083,0.043967,0.835417,0.031559,0.69375,0.036031,0.03125,0.014345,0.014583,0.010385,0.016667,0.011026,0.008333,0.00801,0.0125,0.012698,0.029167,0.016204,0.20625,0.035937,0.679167,0.045303,0.7125,0.042296,0.789583,0.035225,0.01875,0.011613,0.120833,0.03337,0.877719,0.033778,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,4,0.825,0.032821,0.63125,0.046012,0.820833,0.033268,0.677083,0.040405,0.0375,0.016411,0.0125,0.00968,0.010417,0.008896,0.0125,0.00968,0.014583,0.0119,0.022917,0.012657,0.179167,0.033772,0.710417,0.039303,0.710417,0.040571,0.7625,0.035716,0.014583,0.0119,0.091667,0.029574,0.911615,0.024773,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,5,0.816667,0.036569,0.652083,0.045828,0.797917,0.034228,0.7125,0.041081,0.027083,0.016886,0.027083,0.014751,0.01875,0.011613,0.002083,0.004083,0.014583,0.010385,0.047917,0.019442,0.191667,0.036337,0.69375,0.042083,0.6875,0.040833,0.754167,0.037198,0.03125,0.015477,0.114583,0.033176,0.9015,0.028679,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,6,0.808333,0.035396,0.6375,0.044928,0.804167,0.038006,0.666667,0.043097,0.022917,0.012657,0.014583,0.0119,0.014583,0.010385,0.0125,0.011291,0.010417,0.008896,0.027083,0.014751,0.170833,0.030736,0.685417,0.041902,0.677083,0.039985,0.775,0.03815,0.016667,0.012464,0.127083,0.035464,0.896083,0.028205,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,7,0.81875,0.037297,0.622917,0.044158,0.772917,0.034499,0.697917,0.042343,0.035417,0.018093,0.00625,0.006982,0.008333,0.00801,0.0125,0.00968,0.008333,0.009896,0.016667,0.011026,0.195833,0.034758,0.647917,0.041497,0.70625,0.038214,0.758333,0.04572,0.020833,0.012155,0.122917,0.035701,0.900135,0.032036,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,8,0.7875,0.037198,0.670833,0.046842,0.833333,0.035348,0.677083,0.04082,0.054167,0.019075,0.03125,0.016532,0.004167,0.005738,0.010417,0.008896,0.00625,0.006982,0.027083,0.015855,0.202083,0.034718,0.685417,0.034864,0.70625,0.043967,0.791667,0.037884,0.01875,0.012986,0.139583,0.032586,0.880042,0.032559,80
action_equivalence_invariance_audit_v5,valid_perceptual_shift,9,0.802083,0.03343,0.666667,0.0415,0.81875,0.034961,0.66875,0.042898,0.027083,0.014751,0.0125,0.00968,0.010417,0.008896,0.0125,0.011291,0.008333,0.00801,0.035417,0.016119,0.197917,0.037252,0.670833,0.044627,0.664583,0.04329,0.770833,0.037379,0.022917,0.016171,0.116667,0.030969,0.896021,0.027697,80
affordance_graph_verifier,affordance_break,0,0.685417,0.03941,0.464583,0.042582,0.614583,0.04009,0.525,0.042742,0.110417,0.029599,0.045833,0.019251,0.041667,0.019707,0.035417,0.017134,0.06875,0.019872,0.091667,0.025923,0.191667,0.035396,0.458333,0.048446,0.48125,0.046487,0.6,0.043719,0.11875,0.033981,0.2,0.041662,0.742677,0.039709,80
affordance_graph_verifier,affordance_break,1,0.725,0.039882,0.45,0.045163,0.61875,0.041983,0.502083,0.048443,0.108333,0.029688,0.070833,0.022337,0.035417,0.019003,0.029167,0.015126,0.070833,0.022337,0.114583,0.028819,0.183333,0.032146,0.48125,0.043871,0.460417,0.047297,0.629167,0.043864,0.120833,0.027241,0.179167,0.043399,0.78024,0.040244,80
affordance_graph_verifier,affordance_break,2,0.666667,0.040261,0.45625,0.044539,0.652083,0.041579,0.489583,0.04362,0.108333,0.031348,0.054167,0.021568,0.033333,0.015808,0.041667,0.019707,0.066667,0.022952,0.097917,0.027066,0.210417,0.034743,0.504167,0.048957,0.470833,0.046042,0.6,0.049514,0.120833,0.032342,0.225,0.047246,0.726927,0.040832,80
affordance_graph_verifier,affordance_break,3,0.664583,0.038762,0.45625,0.049563,0.589583,0.0479,0.527083,0.04168,0.129167,0.031816,0.047917,0.020292,0.054167,0.02077,0.047917,0.01762,0.058333,0.021033,0.110417,0.029599,0.1875,0.034071,0.516667,0.04294,0.477083,0.045662,0.608333,0.050359,0.141667,0.034915,0.20625,0.044728,0.720115,0.041598,80
affordance_graph_verifier,affordance_break,4,0.685417,0.035819,0.425,0.046088,0.583333,0.045757,0.510417,0.044766,0.11875,0.030304,0.054167,0.019941,0.041667,0.016942,0.0375,0.016411,0.064583,0.02054,0.108333,0.031882,0.23125,0.032612,0.441667,0.047246,0.45,0.046995,0.620833,0.042296,0.1125,0.031709,0.191667,0.043525,0.738615,0.037027,80
affordance_graph_verifier,affordance_break,5,0.65625,0.042043,0.447917,0.045607,0.589583,0.039815,0.5,0.045013,0.154167,0.032757,0.075,0.024586,0.041667,0.017911,0.035417,0.017134,0.058333,0.022581,0.095833,0.025842,0.18125,0.035913,0.54375,0.044539,0.5125,0.043008,0.589583,0.04719,0.083333,0.029631,0.252083,0.045755,0.701385,0.041962,80
affordance_graph_verifier,affordance_break,6,0.614583,0.044482,0.475,0.042346,0.575,0.043057,0.510417,0.04362,0.122917,0.031155,0.064583,0.021347,0.04375,0.018139,0.029167,0.015126,0.052083,0.023672,0.1,0.026375,0.2,0.03601,0.508333,0.046815,0.497917,0.04329,0.620833,0.046842,0.13125,0.038849,0.264583,0.047812,0.670031,0.045406,80
affordance_graph_verifier,affordance_break,7,0.691667,0.041945,0.435417,0.044823,0.629167,0.041895,0.53125,0.043523,0.095833,0.027733,0.058333,0.022581,0.05,0.021272,0.0375,0.015347,0.085417,0.026626,0.08125,0.022502,0.1625,0.037649,0.502083,0.048443,0.46875,0.046159,0.585417,0.048963,0.127083,0.031425,0.210417,0.042203,0.750094,0.042302,80
affordance_graph_verifier,affordance_break,8,0.697917,0.045048,0.41875,0.049648,0.554167,0.042216,0.48125,0.045384,0.11875,0.031398,0.058333,0.023317,0.052083,0.019787,0.0375,0.015347,0.052083,0.021425,0.097917,0.027683,0.15,0.033685,0.466667,0.048758,0.535417,0.048164,0.61875,0.049032,0.114583,0.031613,0.2,0.046995,0.746417,0.045317,80
affordance_graph_verifier,affordance_break,9,0.683333,0.044103,0.46875,0.046885,0.61875,0.041983,0.470833,0.048192,0.127083,0.031958,0.052083,0.020622,0.05625,0.020907,0.0375,0.017409,0.052083,0.020622,0.09375,0.022389,0.208333,0.034133,0.48125,0.043871,0.529167,0.038885,0.602083,0.047741,0.1125,0.031709,0.229167,0.046262,0.730396,0.044933,80
affordance_graph_verifier,contact_frame_break,0,0.672917,0.042482,0.447917,0.046341,0.583333,0.045386,0.504167,0.042693,0.122917,0.027714,0.070833,0.022337,0.041667,0.017911,0.0375,0.017409,0.06875,0.022276,0.079167,0.023942,0.18125,0.030856,0.4875,0.044928,0.533333,0.051781,0.635417,0.046885,0.104167,0.027488,0.204167,0.039402,0.721948,0.041574,80
affordance_graph_verifier,contact_frame_break,1,0.652083,0.043172,0.483333,0.045978,0.5875,0.045748,0.525,0.04505,0.127083,0.031958,0.079167,0.024637,0.033333,0.01874,0.035417,0.018093,0.060417,0.020334,0.10625,0.026146,0.158333,0.028998,0.5,0.039413,0.48125,0.047918,0.639583,0.042482,0.114583,0.031074,0.227083,0.044728,0.7035,0.04296,80
affordance_graph_verifier,contact_frame_break,2,0.660417,0.040446,0.439583,0.042003,0.591667,0.047174,0.4875,0.043786,0.127083,0.034985,0.058333,0.024723,0.033333,0.017817,0.029167,0.017214,0.09375,0.027774,0.102083,0.027561,0.195833,0.032757,0.472917,0.045179,0.50625,0.046287,0.591667,0.044975,0.104167,0.033065,0.210417,0.042602,0.706958,0.04031,80
affordance_graph_verifier,contact_frame_break,3,0.65625,0.042839,0.466667,0.042465,0.63125,0.037523,0.475,0.043912,0.133333,0.03204,0.077083,0.022464,0.052083,0.019787,0.03125,0.015477,0.079167,0.028454,0.079167,0.022488,0.177083,0.032011,0.485417,0.041983,0.46875,0.040717,0.610417,0.042283,0.1125,0.032757,0.235417,0.046378,0.703573,0.043425,80
affordance_graph_verifier,contact_frame_break,4,0.65625,0.042043,0.460417,0.046578,0.625,0.041296,0.4875,0.046407,0.125,0.033634,0.075,0.025923,0.052083,0.017999,0.033333,0.016842,0.066667,0.022204,0.097917,0.027683,0.166667,0.031294,0.470833,0.04677,0.48125,0.041088,0.625,0.042106,0.116667,0.028111,0.2375,0.047129,0.710875,0.042988,80
affordance_graph_verifier,contact_frame_break,5,0.652083,0.042383,0.458333,0.0429,0.604167,0.049095,0.489583,0.046614,0.104167,0.028096,0.070833,0.02077,0.04375,0.016171,0.039583,0.019486,0.066667,0.025062,0.095833,0.026487,0.191667,0.035396,0.489583,0.044387,0.46875,0.044292,0.6375,0.046407,0.095833,0.028925,0.239583,0.041842,0.704656,0.043229,80
affordance_graph_verifier,contact_frame_break,6,0.658333,0.034818,0.445833,0.046042,0.610417,0.043075,0.497917,0.044063,0.11875,0.030856,0.077083,0.028435,0.04375,0.019048,0.04375,0.018139,0.070833,0.02518,0.1,0.025062,0.16875,0.031559,0.527083,0.04168,0.54375,0.040571,0.660417,0.047011,0.10625,0.026146,0.227083,0.042799,0.715948,0.035146,80
affordance_graph_verifier,contact_frame_break,7,0.645833,0.044778,0.420833,0.043477,0.608333,0.042742,0.475,0.03815,0.129167,0.03286,0.054167,0.019941,0.064583,0.024305,0.041667,0.017911,0.060417,0.021932,0.10625,0.026784,0.229167,0.037828,0.5125,0.047841,0.510417,0.042839,0.64375,0.036635,0.104167,0.028096,0.245833,0.049981,0.691812,0.045233,80
affordance_graph_verifier,contact_frame_break,8,0.658333,0.044598,0.4125,0.041081,0.608333,0.046161,0.508333,0.050959,0.102083,0.028167,0.058333,0.020214,0.05625,0.020907,0.033333,0.016842,0.070833,0.023081,0.10625,0.026146,0.208333,0.038327,0.48125,0.05099,0.514583,0.043948,0.61875,0.047988,0.120833,0.03337,0.24375,0.044615,0.709031,0.043546,80
affordance_graph_verifier,contact_frame_break,9,0.622917,0.044539,0.45,0.046271,0.6125,0.040998,0.527083,0.044425,0.122917,0.031693,0.070833,0.021568,0.0375,0.018353,0.0375,0.017409,0.06875,0.024444,0.079167,0.023942,0.16875,0.033631,0.497917,0.046305,0.495833,0.047557,0.625,0.04948,0.104167,0.027488,0.260417,0.046432,0.680208,0.044693,80
affordance_graph_verifier,heldout_mixed_invariance_stress,0,0.658333,0.046815,0.458333,0.04368,0.5625,0.041245,0.491667,0.042266,0.116667,0.028705,0.077083,0.024616,0.039583,0.021148,0.054167,0.018169,0.066667,0.023676,0.122917,0.026467,0.183333,0.035156,0.477083,0.048877,0.539583,0.045847,0.597917,0.041781,0.116667,0.034575,0.222917,0.043075,0.703177,0.048481,80
affordance_graph_verifier,heldout_mixed_invariance_stress,1,0.61875,0.039496,0.445833,0.043008,0.564583,0.047029,0.464583,0.043755,0.147917,0.032352,0.060417,0.021148,0.052083,0.020622,0.047917,0.01762,0.077083,0.02392,0.129167,0.031816,0.208333,0.033634,0.49375,0.040027,0.497917,0.052137,0.641667,0.041132,0.127083,0.030883,0.245833,0.044627,0.662094,0.041353,80
affordance_graph_verifier,heldout_mixed_invariance_stress,2,0.616667,0.046634,0.43125,0.039709,0.572917,0.043426,0.5,0.036753,0.135417,0.036796,0.066667,0.025062,0.039583,0.019486,0.035417,0.016119,0.058333,0.020214,0.114583,0.028227,0.189583,0.036171,0.508333,0.048931,0.472917,0.042083,0.658333,0.044598,0.114583,0.028227,0.21875,0.047777,0.669083,0.04868,80
affordance_graph_verifier,heldout_mixed_invariance_stress,3,0.641667,0.044294,0.460417,0.052056,0.566667,0.043331,0.504167,0.043477,0.15,0.034673,0.052083,0.018914,0.039583,0.016685,0.047917,0.021108,0.058333,0.023317,0.108333,0.026053,0.23125,0.038324,0.51875,0.043484,0.48125,0.045384,0.629167,0.043477,0.1125,0.030069,0.23125,0.044823,0.684573,0.045393,80
affordance_graph_verifier,heldout_mixed_invariance_stress,4,0.616667,0.039155,0.464583,0.04452,0.58125,0.048617,0.49375,0.043659,0.122917,0.032221,0.070833,0.027117,0.039583,0.017668,0.035417,0.017134,0.08125,0.022502,0.122917,0.024478,0.175,0.033332,0.460417,0.043192,0.48125,0.042701,0.635417,0.042343,0.15,0.036569,0.247917,0.044254,0.66901,0.038925,80
affordance_graph_verifier,heldout_mixed_invariance_stress,5,0.658333,0.04105,0.470833,0.043008,0.577083,0.040237,0.527083,0.04327,0.133333,0.034575,0.060417,0.021148,0.027083,0.013558,0.039583,0.016685,0.047917,0.018554,0.10625,0.027407,0.185417,0.034376,0.483333,0.047424,0.458333,0.042505,0.635417,0.045048,0.135417,0.031879,0.222917,0.039815,0.71226,0.039921,80
affordance_graph_verifier,heldout_mixed_invariance_stress,6,0.61875,0.045828,0.439583,0.047653,0.570833,0.048888,0.489583,0.040405,0.114583,0.032663,0.0875,0.026614,0.045833,0.018353,0.0375,0.016411,0.075,0.023889,0.1125,0.032237,0.208333,0.036057,0.464583,0.054107,0.504167,0.038536,0.641667,0.041945,0.15,0.037481,0.272917,0.050742,0.665885,0.046194,80
affordance_graph_verifier,heldout_mixed_invariance_stress,7,0.647917,0.041088,0.41875,0.047208,0.591667,0.041459,0.514583,0.039496,0.139583,0.0331,0.05625,0.020083,0.04375,0.018139,0.039583,0.020334,0.072917,0.025226,0.116667,0.028111,0.25,0.038982,0.4625,0.040668,0.464583,0.042183,0.627083,0.041599,0.108333,0.031348,0.222917,0.045366,0.697073,0.042889,80
affordance_graph_verifier,heldout_mixed_invariance_stress,8,0.652083,0.047635,0.485417,0.043948,0.6125,0.041814,0.520833,0.039573,0.1125,0.029503,0.05625,0.022464,0.05,0.017817,0.03125,0.014345,0.054167,0.022337,0.09375,0.027774,0.172917,0.034596,0.5125,0.046407,0.508333,0.040219,0.610417,0.043075,0.129167,0.03128,0.239583,0.046067,0.709104,0.047047,80
affordance_graph_verifier,heldout_mixed_invariance_stress,9,0.645833,0.038711,0.427083,0.051599,0.59375,0.041027,0.475,0.045794,0.114583,0.031613,0.066667,0.02143,0.045833,0.020932,0.041667,0.01883,0.06875,0.021504,0.089583,0.027222,0.222917,0.038958,0.489583,0.045142,0.4875,0.045674,0.633333,0.047708,0.110417,0.029599,0.23125,0.040048,0.698885,0.040571,80
affordance_graph_verifier,invalid_physical_shift,0,0.66875,0.040048,0.441667,0.041541,0.641667,0.039882,0.489583,0.040405,0.11875,0.029741,0.0625,0.022033,0.0375,0.015347,0.022917,0.016171,0.058333,0.019361,0.085417,0.023956,0.154167,0.030069,0.48125,0.044254,0.464583,0.042976,0.597917,0.040132,0.104167,0.034563,0.216667,0.042465,0.729063,0.041885,80
affordance_graph_verifier,invalid_physical_shift,1,0.71875,0.037478,0.447917,0.04917,0.5875,0.048611,0.5,0.039839,0.1125,0.030626,0.052083,0.020622,0.035417,0.015035,0.041667,0.017911,0.05625,0.019224,0.095833,0.023081,0.15625,0.030938,0.4625,0.041081,0.525,0.047246,0.58125,0.048963,0.108333,0.029114,0.1875,0.035526,0.773198,0.037825,80
affordance_graph_verifier,invalid_physical_shift,2,0.641667,0.046887,0.454167,0.040668,0.616667,0.043253,0.483333,0.041337,0.116667,0.036476,0.0625,0.021252,0.054167,0.019075,0.045833,0.017409,0.052083,0.020622,0.089583,0.02392,0.170833,0.029041,0.48125,0.039837,0.485417,0.041579,0.591667,0.039797,0.108333,0.031882,0.235417,0.052844,0.693063,0.048007,80
affordance_graph_verifier,invalid_physical_shift,3,0.679167,0.038885,0.433333,0.04848,0.6375,0.039317,0.49375,0.044425,0.116667,0.026882,0.070833,0.0245,0.039583,0.016685,0.039583,0.020334,0.070833,0.021568,0.110417,0.027222,0.154167,0.036186,0.477083,0.043774,0.508333,0.044218,0.602083,0.044823,0.102083,0.029911,0.20625,0.042799,0.733969,0.038996,80
affordance_graph_verifier,invalid_physical_shift,4,0.658333,0.036707,0.452083,0.047635,0.570833,0.047841,0.520833,0.046625,0.122917,0.033253,0.085417,0.023956,0.045833,0.019251,0.04375,0.020745,0.072917,0.022389,0.083333,0.022506,0.175,0.036244,0.470833,0.040584,0.472917,0.043659,0.604167,0.047699,0.122917,0.031155,0.227083,0.038653,0.708896,0.03622,80
affordance_graph_verifier,invalid_physical_shift,5,0.666667,0.042703,0.45,0.042861,0.63125,0.042183,0.50625,0.043659,0.120833,0.027854,0.052083,0.019787,0.058333,0.020214,0.039583,0.016685,0.0625,0.021252,0.091667,0.025263,0.21875,0.036566,0.5,0.043097,0.504167,0.046842,0.6375,0.04417,0.114583,0.025058,0.21875,0.048478,0.716792,0.043086,80
affordance_graph_verifier,invalid_physical_shift,6,0.66875,0.040467,0.44375,0.046831,0.614583,0.047064,0.527083,0.049118,0.127083,0.028613,0.06875,0.023021,0.04375,0.019914,0.0375,0.017409,0.047917,0.018554,0.120833,0.027241,0.15625,0.032011,0.472917,0.039174,0.475,0.041945,0.60625,0.038653,0.10625,0.027407,0.24375,0.044992,0.727771,0.040692,80
affordance_graph_verifier,invalid_physical_shift,7,0.677083,0.04082,0.452083,0.047635,0.610417,0.048946,0.472917,0.042878,0.110417,0.027835,0.08125,0.023956,0.025,0.014352,0.03125,0.017524,0.0625,0.025579,0.09375,0.025886,0.158333,0.0353,0.514583,0.044709,0.46875,0.046159,0.614583,0.042937,0.1125,0.032237,0.204167,0.042693,0.730531,0.041794,80
affordance_graph_verifier,invalid_physical_shift,8,0.65,0.045978,0.454167,0.042296,0.558333,0.047602,0.54375,0.046758,0.116667,0.030969,0.066667,0.02143,0.045833,0.020109,0.04375,0.018139,0.05625,0.023204,0.104167,0.029273,0.175,0.031776,0.445833,0.047486,0.4875,0.045303,0.622917,0.051567,0.122917,0.030052,0.235417,0.049204,0.70101,0.045942,80
affordance_graph_verifier,invalid_physical_shift,9,0.704167,0.043087,0.472917,0.036496,0.60625,0.046214,0.48125,0.046849,0.1125,0.027117,0.058333,0.018468,0.033333,0.015808,0.04375,0.016171,0.064583,0.022123,0.083333,0.025988,0.175,0.034818,0.520833,0.049778,0.454167,0.042296,0.602083,0.043678,0.116667,0.029287,0.18125,0.041983,0.754094,0.041679,80
affordance_graph_verifier,nominal,0,0.727083,0.035937,0.452083,0.045828,0.583333,0.043097,0.560417,0.046578,0.083333,0.025988,0.05,0.019621,0.01875,0.011613,0.020833,0.016817,0.029167,0.016204,0.029167,0.013965,0.147917,0.034376,0.529167,0.045674,0.516667,0.044863,0.58125,0.03941,0.06875,0.023743,0.1875,0.035526,0.794646,0.033653,80
affordance_graph_verifier,nominal,1,0.7,0.040844,0.48125,0.041088,0.627083,0.038653,0.525,0.051355,0.072917,0.025886,0.041667,0.01883,0.03125,0.015477,0.035417,0.016119,0.039583,0.018599,0.066667,0.02143,0.129167,0.029617,0.514583,0.046559,0.508333,0.043057,0.61875,0.041983,0.072917,0.021622,0.220833,0.042614,0.768469,0.04037,80
affordance_graph_verifier,nominal,2,0.729167,0.040833,0.472917,0.045179,0.610417,0.0479,0.5625,0.043243,0.077083,0.025293,0.054167,0.0245,0.041667,0.017911,0.027083,0.015855,0.041667,0.01883,0.04375,0.018139,0.133333,0.030969,0.491667,0.050959,0.51875,0.047208,0.579167,0.048611,0.072917,0.022389,0.185417,0.041497,0.795635,0.038472,80
affordance_graph_verifier,nominal,3,0.73125,0.040882,0.46875,0.044672,0.627083,0.043967,0.572917,0.040613,0.077083,0.025952,0.045833,0.019251,0.025,0.013123,0.045833,0.019251,0.05,0.022052,0.047917,0.01762,0.14375,0.033757,0.49375,0.044044,0.51875,0.037207,0.6,0.043331,0.0875,0.025313,0.191667,0.040303,0.794542,0.039543,80
affordance_graph_verifier,nominal,4,0.74375,0.038081,0.470833,0.040998,0.633333,0.042861,0.510417,0.045142,0.08125,0.023956,0.033333,0.015808,0.041667,0.017911,0.025,0.014352,0.035417,0.016119,0.041667,0.019707,0.129167,0.030736,0.477083,0.04783,0.483333,0.039241,0.6125,0.04417,0.108333,0.030805,0.191667,0.03815,0.809094,0.036217,80
