ablation,task,regime,seed,episodes,interpretation,success,valid_invariance_retention,invalid_invariance_rejection,action_equivalence_f1,false_invariance_acceptance,contact_frame_violation,affordance_violation,temporal_order_violation,unsafe_action,calibration_ece,intervention_cost,observation_equivalence_score,action_equivalence_score,physical_validity_margin,over_invariance_rate,regret_to_oracle,utility
minus_fixed_risk_acceptor,deformable_folding,tool_affordance_swap,4,6,does not tune invariance acceptance to a risk budget,0.666667,0.166667,0.5,0.833333,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,0.666667,0.833333,0.166667,0.0,0.7925
minus_fixed_risk_acceptor,deformable_folding,tool_affordance_swap,5,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.833333,0.666667,0.166667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.666667,0.666667,0.666667,0.0,0.0,0.755
minus_fixed_risk_acceptor,deformable_folding,tool_affordance_swap,6,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.666667,0.666667,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.666667,0.666667,1.0,0.0,0.0,0.915
minus_fixed_risk_acceptor,deformable_folding,tool_affordance_swap,7,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.666667,0.833333,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.666667,0.5,0.333333,0.5,0.0,0.748333
minus_fixed_risk_acceptor,deformable_folding,tool_affordance_swap,8,6,does not tune invariance acceptance to a risk budget,0.666667,0.333333,0.5,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.833333,0.5,0.833333,0.0,0.0,0.725833
minus_fixed_risk_acceptor,deformable_folding,tool_affordance_swap,9,6,does not tune invariance acceptance to a risk budget,0.5,0.666667,0.833333,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.0,0.666667,0.666667,0.833333,0.166667,0.0,0.590833
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,0,6,does not tune invariance acceptance to a risk budget,1.0,0.0,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.833333,0.666667,0.5,0.0,1.0
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,1,6,does not tune invariance acceptance to a risk budget,0.5,0.5,0.666667,0.666667,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.5,0.666667,0.0,0.0,0.574167
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,2,6,does not tune invariance acceptance to a risk budget,0.666667,0.833333,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.333333,0.5,1.0,0.333333,0.0,0.83
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,3,6,does not tune invariance acceptance to a risk budget,0.666667,0.333333,0.666667,0.666667,0.0,0.166667,0.0,0.0,0.333333,0.333333,0.0,1.0,0.333333,0.833333,0.0,0.0,0.753333
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,4,6,does not tune invariance acceptance to a risk budget,0.833333,0.833333,0.5,0.666667,0.0,0.333333,0.0,0.0,0.0,0.166667,0.333333,0.5,0.833333,0.833333,0.0,0.0,0.908333
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,5,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.833333,0.166667,0.0,0.98
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,6,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.333333,0.5,0.0,0.5,0.166667,0.0,0.166667,0.166667,0.0,0.666667,0.5,0.666667,0.166667,0.0,0.678333
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,7,6,does not tune invariance acceptance to a risk budget,0.5,0.333333,0.833333,0.5,0.166667,0.0,0.333333,0.0,0.166667,0.166667,0.166667,0.666667,0.666667,0.666667,0.0,0.0,0.555
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,8,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.666667,0.333333,0.0,0.966667
minus_fixed_risk_acceptor,deformable_folding,support_surface_change,9,6,does not tune invariance acceptance to a risk budget,0.666667,1.0,0.5,0.833333,0.166667,0.166667,0.166667,0.0,0.0,0.166667,0.166667,1.0,0.666667,0.833333,0.166667,0.0,0.743333
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,0,6,does not tune invariance acceptance to a risk budget,0.666667,0.833333,0.666667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.0,0.166667,0.666667,0.5,1.0,0.0,0.0,0.733333
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,1,6,does not tune invariance acceptance to a risk budget,0.5,0.5,0.666667,0.833333,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.333333,0.666667,0.166667,0.0,0.628333
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,2,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.833333,0.5,0.0,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.5,0.5,1.0,0.0,0.0,0.951667
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,3,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.833333,0.666667,0.0,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.833333,0.666667,0.833333,0.0,0.0,0.771667
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,4,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.666667,1.0,0.166667,0.0,0.333333,0.0,0.0,0.0,0.333333,0.666667,0.333333,1.0,0.166667,0.0,0.769167
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,5,6,does not tune invariance acceptance to a risk budget,0.833333,1.0,1.0,0.833333,0.166667,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.166667,0.666667,0.833333,0.333333,0.0,0.94
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,6,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.833333,0.5,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.833333,0.5,0.166667,0.0,0.741667
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,7,6,does not tune invariance acceptance to a risk budget,0.833333,0.333333,0.833333,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.5,0.333333,0.333333,0.166667,0.0,0.911667
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,8,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.666667,0.666667,0.166667,0.0,0.806667
minus_fixed_risk_acceptor,deformable_folding,temporal_order_reversal,9,6,does not tune invariance acceptance to a risk budget,1.0,0.333333,0.833333,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,0.0,0.0,1.0
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,0,6,does not tune invariance acceptance to a risk budget,0.833333,0.833333,1.0,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.833333,0.833333,0.0,0.0,0.9575
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,1,6,does not tune invariance acceptance to a risk budget,0.0,0.5,0.666667,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.833333,0.166667,0.0,0.046667
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,2,6,does not tune invariance acceptance to a risk budget,0.833333,0.166667,0.833333,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.666667,0.833333,0.5,0.0,0.0,0.935833
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,3,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.833333,0.666667,0.333333,0.166667,0.166667,0.0,0.666667,0.0,0.166667,0.5,1.0,0.833333,0.0,0.0,0.659167
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,4,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,1.0,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.666667,0.5,0.833333,0.0,0.0,0.925833
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,5,6,does not tune invariance acceptance to a risk budget,0.5,0.833333,1.0,0.5,0.0,0.0,0.166667,0.0,0.333333,0.166667,0.333333,0.666667,0.333333,0.833333,0.0,0.0,0.584167
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,6,6,does not tune invariance acceptance to a risk budget,1.0,0.5,1.0,0.666667,0.166667,0.0,0.0,0.0,0.0,0.333333,0.166667,0.666667,0.333333,1.0,0.166667,0.0,1.0
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,7,6,does not tune invariance acceptance to a risk budget,0.166667,0.333333,0.666667,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.833333,1.0,0.0,0.0,0.2725
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,8,6,does not tune invariance acceptance to a risk budget,0.833333,0.5,0.833333,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.833333,0.833333,0.5,0.0,0.0,0.939167
minus_fixed_risk_acceptor,deformable_folding,mixed_physical_invalidity,9,6,does not tune invariance acceptance to a risk budget,1.0,0.5,0.833333,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.0,0.166667,0.5,0.5,0.833333,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,0,6,does not tune invariance acceptance to a risk budget,0.666667,1.0,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.5,0.666667,0.0,0.0,0.791667
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,1,6,does not tune invariance acceptance to a risk budget,0.833333,0.833333,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.833333,0.666667,0.0,0.0,0.96
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,2,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.833333,0.833333,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.833333,0.833333,0.833333,0.0,0.0,0.983333
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,3,6,does not tune invariance acceptance to a risk budget,1.0,0.666667,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.666667,0.666667,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,4,6,does not tune invariance acceptance to a risk budget,0.5,0.666667,0.333333,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.833333,0.666667,0.0,0.0,0.618333
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,5,6,does not tune invariance acceptance to a risk budget,0.833333,0.333333,0.5,0.666667,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.833333,0.833333,0.5,0.0,0.0,0.918333
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,6,6,does not tune invariance acceptance to a risk budget,0.5,1.0,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,1.0,1.0,0.666667,0.0,0.0,0.601667
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,7,6,does not tune invariance acceptance to a risk budget,0.333333,0.833333,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,1.0,0.333333,0.166667,0.0,0.0,0.445
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,8,6,does not tune invariance acceptance to a risk budget,0.666667,0.333333,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.833333,0.833333,0.0,0.0,0.775
minus_fixed_risk_acceptor,bimanual_handoff,lighting_background_shift,9,6,does not tune invariance acceptance to a risk budget,1.0,1.0,0.666667,0.833333,0.0,0.166667,0.0,0.0,0.0,0.0,0.5,0.666667,0.833333,0.333333,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,0,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.333333,0.5,0.666667,0.166667,0.0,0.955
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,1,6,does not tune invariance acceptance to a risk budget,0.5,0.5,0.5,0.666667,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.666667,0.5,0.666667,0.0,0.0,0.595833
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,2,6,does not tune invariance acceptance to a risk budget,0.5,0.833333,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.5,0.666667,0.166667,0.0,0.621667
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,3,6,does not tune invariance acceptance to a risk budget,1.0,0.833333,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.833333,0.833333,0.5,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,4,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333,0.666667,0.0,0.0,0.801667
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,5,6,does not tune invariance acceptance to a risk budget,1.0,0.666667,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.666667,0.833333,0.333333,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,6,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,1.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.5,0.333333,0.666667,0.0,0.0,0.941667
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,7,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.333333,1.0,0.666667,0.5,0.0,0.0,0.739167
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,8,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.666667,0.5,0.333333,0.0,0.773333
minus_fixed_risk_acceptor,bimanual_handoff,camera_viewpoint_shift,9,6,does not tune invariance acceptance to a risk budget,0.5,0.833333,0.666667,0.666667,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.833333,0.5,0.0,0.0,0.595833
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,0,6,does not tune invariance acceptance to a risk budget,1.0,1.0,0.666667,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,1.0,0.666667,1.0,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,1,6,does not tune invariance acceptance to a risk budget,1.0,0.5,0.333333,0.833333,0.166667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.833333,1.0,1.0,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,2,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.666667,0.0,0.0,0.813333
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,3,6,does not tune invariance acceptance to a risk budget,1.0,0.666667,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.666667,0.5,0.333333,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,4,6,does not tune invariance acceptance to a risk budget,0.833333,0.5,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.5,0.666667,0.0,0.0,0.983333
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,5,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1.0,0.5,0.0,0.0,0.958333
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,6,6,does not tune invariance acceptance to a risk budget,0.5,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,1.0,0.833333,0.0,0.0,0.621667
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,7,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.833333,0.666667,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.833333,0.833333,0.666667,0.0,0.0,0.786667
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,8,6,does not tune invariance acceptance to a risk budget,1.0,0.833333,0.833333,0.666667,0.0,0.0,0.0,0.0,0.166667,0.0,0.333333,0.833333,0.333333,0.833333,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,se2_pose_transform,9,6,does not tune invariance acceptance to a risk budget,0.833333,0.833333,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,1.0,0.333333,0.333333,0.0,0.0,0.92
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,0,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,1.0,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.833333,0.333333,0.0,0.806667
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,1,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.166667,0.0,0.0,0.911667
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,2,6,does not tune invariance acceptance to a risk budget,1.0,0.333333,0.833333,0.833333,0.0,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.666667,0.5,0.5,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,3,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.833333,0.5,0.333333,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.666667,0.333333,0.666667,0.0,0.0,0.8775
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,4,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.333333,0.666667,0.0,0.0,0.93
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,5,6,does not tune invariance acceptance to a risk budget,0.5,0.833333,0.666667,0.666667,0.0,0.333333,0.0,0.0,0.0,0.0,0.166667,0.5,0.333333,0.666667,0.166667,0.0,0.59
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,6,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.5,0.333333,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.666667,0.666667,0.0,0.0,0.734167
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,7,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.5,0.833333,0.0,0.0,0.808333
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,8,6,does not tune invariance acceptance to a risk budget,0.833333,0.333333,0.833333,0.5,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.5,1.0,0.166667,1.0,0.0,0.0,0.86
minus_fixed_risk_acceptor,bimanual_handoff,object_scale_fixture_shift,9,6,does not tune invariance acceptance to a risk budget,0.5,0.666667,0.666667,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.5,0.5,0.166667,0.0,0.626667
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,0,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.333333,0.833333,0.333333,0.0,0.0,0.73
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,1,6,does not tune invariance acceptance to a risk budget,1.0,0.666667,0.5,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.833333,0.833333,0.666667,0.166667,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,2,6,does not tune invariance acceptance to a risk budget,0.833333,0.5,0.666667,0.833333,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.0,0.5,0.5,1.0,0.166667,0.0,0.934167
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,3,6,does not tune invariance acceptance to a risk budget,0.666667,0.333333,0.666667,0.5,0.0,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.833333,0.833333,0.0,0.0,0.76
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,4,6,does not tune invariance acceptance to a risk budget,0.166667,1.0,0.666667,0.666667,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.333333,0.5,0.333333,0.833333,0.0,0.0,0.2075
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,5,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.833333,0.833333,0.0,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.666667,0.666667,0.833333,0.0,0.0,0.79
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,6,6,does not tune invariance acceptance to a risk budget,0.5,0.333333,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.5,0.5,0.5,0.0,0.0,0.525833
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,7,6,does not tune invariance acceptance to a risk budget,0.5,0.666667,0.833333,1.0,0.5,0.0,0.0,0.166667,0.0,0.166667,0.5,0.833333,0.666667,0.666667,0.333333,0.0,0.559167
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,8,6,does not tune invariance acceptance to a risk budget,0.5,0.5,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.166667,1.0,0.166667,0.0,0.6175
minus_fixed_risk_acceptor,bimanual_handoff,mirror_handed_contact,9,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,1.0,0.666667,0.0,0.0,0.166667,0.0,0.166667,0.0,0.166667,1.0,0.5,0.833333,0.0,0.0,0.791667
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,0,6,does not tune invariance acceptance to a risk budget,0.666667,0.666667,0.5,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,1.0,1.0,0.833333,0.166667,0.0,0.74
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,1,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.833333,0.5,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.5,0.833333,0.166667,0.0,0.9475
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,2,6,does not tune invariance acceptance to a risk budget,1.0,0.333333,0.833333,0.666667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.666667,0.666667,0.333333,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,3,6,does not tune invariance acceptance to a risk budget,1.0,0.833333,0.833333,0.333333,0.166667,0.0,0.333333,0.0,0.166667,0.0,0.166667,0.5,0.666667,0.666667,0.166667,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,4,6,does not tune invariance acceptance to a risk budget,1.0,0.5,1.0,0.333333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,1.0,0.666667,0.666667,0.166667,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,5,6,does not tune invariance acceptance to a risk budget,0.666667,0.833333,0.833333,0.666667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.333333,0.5,0.333333,1.0,0.166667,0.0,0.796667
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,6,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,1.0,0.666667,0.0,0.166667,0.0,0.0,0.166667,0.0,0.5,1.0,0.5,0.833333,0.333333,0.0,0.769167
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,7,6,does not tune invariance acceptance to a risk budget,0.833333,0.666667,0.5,0.5,0.166667,0.166667,0.0,0.0,0.0,0.166667,0.5,0.5,0.666667,0.666667,0.166667,0.0,0.8725
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,8,6,does not tune invariance acceptance to a risk budget,0.5,0.666667,0.5,0.166667,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.666667,0.666667,0.0,0.0,0.520833
minus_fixed_risk_acceptor,bimanual_handoff,material_friction_swap,9,6,does not tune invariance acceptance to a risk budget,0.833333,0.5,0.833333,0.666667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.0,0.5,0.5,0.166667,0.0,0.955
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,0,6,does not tune invariance acceptance to a risk budget,1.0,0.5,0.666667,0.5,0.166667,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.833333,0.166667,0.666667,0.166667,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,1,6,does not tune invariance acceptance to a risk budget,1.0,0.5,0.666667,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.5,0.833333,0.166667,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,2,6,does not tune invariance acceptance to a risk budget,1.0,0.833333,1.0,0.5,0.0,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.5,0.666667,0.833333,0.0,0.0,1.0
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,3,6,does not tune invariance acceptance to a risk budget,0.666667,0.833333,0.666667,0.833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.5,1.0,0.833333,0.166667,0.0,0.795833
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,4,6,does not tune invariance acceptance to a risk budget,0.833333,0.5,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.5,0.333333,1.0,0.0,0.0,0.950833
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,5,6,does not tune invariance acceptance to a risk budget,0.333333,0.5,0.5,0.666667,0.166667,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.5,0.666667,1.0,0.0,0.0,0.404167
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,6,6,does not tune invariance acceptance to a risk budget,0.666667,0.166667,0.333333,0.666667,0.0,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.666667,0.5,0.833333,0.0,0.0,0.719167
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,7,6,does not tune invariance acceptance to a risk budget,0.666667,0.833333,0.666667,0.833333,0.0,0.166667,0.0,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.333333,0.0,0.0,0.758333
minus_fixed_risk_acceptor,bimanual_handoff,tool_affordance_swap,8,6,does not tune invariance acceptance to a risk budget,0.666667,0.5,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.833333,0.333333,1.0,0.166667,0.0,0.78
